drug,targets,S1,S2,S3,S4,S5,S6,S7,S8
D00524,hsa1145,3,0.170345,0.045455,0.291667,7,0.278805978482634,0.232501496718222,0.318495173040991
D00726,hsa1145,3,0.198604666666667,0.142857,0.291667,14,0.264611478880319,0.128614900573322,0.424664372440192
D03365,hsa1145,3,0.0751163333333333,0.037037,0.142857,7,0.269288452551383,0.184009181921144,0.318495173040991
D00332,hsa116443,6,0.120485,0.038462,0.208333,45,0.0102661418998765,0.00468604784282189,0.0228265593157394
D00536,hsa116443,6,0.1500235,0.074074,0.212121,3,0.0163121335659046,0.0140046690947238,0.0188125943628936
D00711,hsa116443,6,0.2533145,0.172414,0.423077,12,0.0987250205612765,0.0110712344873394,0.443488710349914
D00775,hsa116443,6,0.191259,0.038462,0.266667,24,0.0403440348481694,0.00736127330519575,0.0947895367638404
D03742,hsa116443,6,0.231689,0.121212,0.423077,2,0.011831808007801,0.0109069119204775,0.0127567040951244
D03878,hsa116443,6,0.2151325,0.135135,0.371429,7,0.160606603824167,0.0137595325865843,0.443488710349914
D00136,hsa116444,2,0.273466,0.243902,0.30303,5,0.132008742461783,0.116962245649642,0.146836847847111
D00711,hsa116444,2,0.269162,0.235294,0.30303,12,0.0982248579971974,0.0109708201333062,0.443488710349914
D03878,hsa116444,2,0.239598,0.235294,0.243902,7,0.159447669698482,0.0126012652305469,0.443488710349914
D00294,hsa169522,1,0.175,0.175,0.175,79,0.0855223786263853,0.0108807985015314,0.316868567769231
D02356,hsa169522,1,0.175,0.175,0.175,120,0.062212282872387,0.00585281399680926,0.316868567769231
D00633,hsa170572,3,0.215873,0.2,0.233333,4,0.425214081390259,0.237848124622376,0.73812940663217
D00677,hsa170572,3,0.377777666666667,0.2,0.533333,4,0.425214081390259,0.237848124622376,0.73812940663217
D00678,hsa170572,3,0.325396666666667,0.233333,0.4,4,0.425214081390259,0.237848124622376,0.73812940663217
D02041,hsa170572,3,0.363492,0.214286,0.533333,7,0.273955949988204,0.0694101295632392,0.73812940663217
D00633,hsa200909,3,0.215873,0.2,0.233333,4,0.294644086323492,0.0979147816317928,0.50844112738256
D00677,hsa200909,3,0.377777666666667,0.2,0.533333,4,0.294644086323492,0.0979147816317928,0.50844112738256
D00678,hsa200909,3,0.325396666666667,0.233333,0.4,4,0.294644086323492,0.0979147816317928,0.50844112738256
D02041,hsa200909,3,0.363492,0.214286,0.533333,7,0.187493183083515,0.0445934183152679,0.50844112738256
D00294,hsa23630,1,0.175,0.175,0.175,79,0.0289006758736648,0.0155788202442555,0.189158461721633
D02356,hsa23630,1,0.175,0.175,0.175,120,0.0255199404339199,0.0107200496700144,0.189158461721633
D00294,hsa23704,1,0.175,0.175,0.175,79,0.0304649133985437,0.0146073966935996,0.135414580579559
D02356,hsa23704,1,0.175,0.175,0.175,120,0.0272467301076502,0.00990438556449986,0.135414580579559
D00225,hsa2554,31,0.237647193548387,0.025,0.8,14,0.419104080965441,0.215821843907932,0.748800011102847
D00293,hsa2554,31,0.282536903225806,0.032258,0.782609,18,0.387557383987215,0.215821843907932,0.748800011102847
D00329,hsa2554,31,0.271682709677419,0.057143,0.645161,14,0.419104080965441,0.215821843907932,0.748800011102847
D00331,hsa2554,31,0.151544129032258,0,0.322581,5,0.630724202016082,0.48564165221911,0.748800011102847
D00499,hsa2554,31,0.178207419354839,0.026316,0.823529,22,0.296131445501912,0.070567738629755,0.748800011102847
D00530,hsa2554,31,0.169365870967742,0,0.366667,15,0.407726131247291,0.215821843907932,0.748800011102847
D00537,hsa2554,31,0.0751503225806452,0,0.166667,2,0.0110173891106525,0.00995936803953007,0.012075410181775
D00542,hsa2554,31,0.12744635483871,0,0.666667,33,0.0226725989331437,0.00746214022772614,0.314592643534257
D00543,hsa2554,31,0.13298335483871,0,0.666667,3,0.115035152659532,0.0114445853824674,0.314592643534257
D00544,hsa2554,31,0.141593161290323,0.020833,0.666667,3,0.115035152659532,0.0114445853824674,0.314592643534257
D00545,hsa2554,31,0.140255193548387,0,1,17,0.365444858323222,0.0114445853824674,0.748800011102847
D00546,hsa2554,31,0.140255193548387,0,1,3,0.115035152659532,0.0114445853824674,0.314592643534257
D00547,hsa2554,31,0.125077064516129,0,0.571429,19,0.355690046895843,0.0114445853824674,0.748800011102847
D00548,hsa2554,31,0.198057709677419,0.037037,0.481481,14,0.419104080965441,0.215821843907932,0.748800011102847
D00549,hsa2554,31,0.148844516129032,0.041667,0.291667,18,0.387557383987215,0.215821843907932,0.748800011102847
D00550,hsa2554,31,0.235649258064516,0.02439,0.8,14,0.419104080965441,0.215821843907932,0.748800011102847
D00711,hsa2554,31,0.196904032258065,0.074074,0.434783,12,0.270559132202097,0.0102898800719937,0.748800011102847
D02207,hsa2554,31,0.139743806451613,0.029851,0.308511,16,0.244462783085546,0.0171167999107406,0.748800011102847
D02253,hsa2554,31,0.129092806451613,0.018868,0.4,5,0.630724202016082,0.48564165221911,0.748800011102847
D02461,hsa2554,31,0.174540612903226,0,0.387755,5,0.630724202016082,0.48564165221911,0.748800011102847
D05461,hsa2554,31,0.120709225806452,0.038462,0.294737,5,0.630724202016082,0.48564165221911,0.748800011102847
D00225,hsa2555,15,0.276908933333333,0.027027,0.8,14,0.424867778105265,0.215472100758685,0.748800011102847
D00293,hsa2555,15,0.2895004,0.032258,0.68,18,0.394655210801815,0.215472100758685,0.748800011102847
D00329,hsa2555,15,0.3025228,0.057143,0.62069,14,0.424867778105265,0.215472100758685,0.748800011102847
D00331,hsa2555,15,0.1749146,0.018868,0.322581,5,0.633921182274511,0.475923680781319,0.748800011102847
D00499,hsa2555,15,0.114267866666667,0.026316,0.4,22,0.30108445036726,0.0642514501495168,0.748800011102847
D00530,hsa2555,15,0.206674,0,0.366667,15,0.414127314406243,0.215472100758685,0.748800011102847
D00545,hsa2555,15,0.0789017333333333,0,0.571429,17,0.370928497192,0.0127559194311057,0.748800011102847
D00547,hsa2555,15,0.0867670666666667,0.019231,0.571429,19,0.361569692660744,0.0127559194311057,0.748800011102847
D00548,hsa2555,15,0.222516666666667,0.037037,0.366667,14,0.424867778105265,0.215472100758685,0.748800011102847
D00549,hsa2555,15,0.1670514,0.041667,0.291667,18,0.394655210801815,0.215472100758685,0.748800011102847
D00550,hsa2555,15,0.282633866666667,0.026316,0.8,14,0.424867778105265,0.215472100758685,0.748800011102847
D00711,hsa2555,15,0.200596466666667,0.074074,0.375,12,0.271013150103994,0.0100285355267233,0.748800011102847
D02207,hsa2555,15,0.1687438,0.046154,0.308511,16,0.248175699144637,0.0151855926815549,0.748800011102847
D02253,hsa2555,15,0.112178466666667,0.018868,0.4,5,0.633921182274511,0.475923680781319,0.748800011102847
D02461,hsa2555,15,0.202674666666667,0,0.387755,5,0.633921182274511,0.475923680781319,0.748800011102847
D05461,hsa2555,15,0.144261133333333,0.038462,0.294737,5,0.633921182274511,0.475923680781319,0.748800011102847
D00225,hsa2556,15,0.276908933333333,0.027027,0.8,14,0.411146391151858,0.204642484932474,0.676224740443288
D00293,hsa2556,15,0.2895004,0.032258,0.68,18,0.379515771823352,0.204642484932474,0.676224740443288
D00329,hsa2556,15,0.3025228,0.057143,0.62069,14,0.411146391151858,0.204642484932474,0.676224740443288
D00331,hsa2556,15,0.1749146,0.018868,0.322581,5,0.610853756429601,0.485968342662188,0.676224740443288
D00499,hsa2556,15,0.114267866666667,0.026316,0.4,22,0.289859282713395,0.0591323996988339,0.676224740443288
D00530,hsa2556,15,0.206674,0,0.366667,15,0.400631486439115,0.204642484932474,0.676224740443288
D00545,hsa2556,15,0.0789017333333333,0,0.571429,17,0.358094496701045,0.0115470089353529,0.676224740443288
D00547,hsa2556,15,0.0867670666666667,0.019231,0.571429,19,0.3476703147851,0.0115470089353529,0.676224740443288
D00548,hsa2556,15,0.222516666666667,0.037037,0.366667,14,0.411146391151858,0.204642484932474,0.676224740443288
D00549,hsa2556,15,0.1670514,0.041667,0.291667,18,0.379515771823352,0.204642484932474,0.676224740443288
D00550,hsa2556,15,0.282633866666667,0.026316,0.8,14,0.411146391151858,0.204642484932474,0.676224740443288
D00711,hsa2556,15,0.200596466666667,0.074074,0.375,12,0.261036673438676,0.0093942947333695,0.676224740443288
D02207,hsa2556,15,0.1687438,0.046154,0.308511,16,0.237704330958793,0.0215414424134631,0.676224740443288
D02253,hsa2556,15,0.112178466666667,0.018868,0.4,5,0.610853756429601,0.485968342662188,0.676224740443288
D02461,hsa2556,15,0.202674666666667,0,0.387755,5,0.610853756429601,0.485968342662188,0.676224740443288
D05461,hsa2556,15,0.144261133333333,0.038462,0.294737,5,0.610853756429601,0.485968342662188,0.676224740443288
D00225,hsa2557,15,0.276908933333333,0.027027,0.8,14,0.360480198960141,0.197718126367986,0.605295614198367
D00293,hsa2557,15,0.2895004,0.032258,0.68,18,0.33601112198328,0.197718126367986,0.605295614198367
D00329,hsa2557,15,0.3025228,0.057143,0.62069,14,0.360480198960141,0.197718126367986,0.605295614198367
D00331,hsa2557,15,0.1749146,0.018868,0.322581,5,0.505476887976501,0.474555150021519,0.605295614198367
D00499,hsa2557,15,0.114267866666667,0.026316,0.4,22,0.256618711548482,0.0613846524249791,0.605295614198367
D00530,hsa2557,15,0.206674,0,0.366667,15,0.352221169834546,0.197718126367986,0.605295614198367
D00545,hsa2557,15,0.0789017333333333,0,0.571429,17,0.314156440399803,0.0124103224232522,0.605295614198367
D00547,hsa2557,15,0.0867670666666667,0.019231,0.571429,19,0.307415905239091,0.0124103224232522,0.605295614198367
D00548,hsa2557,15,0.222516666666667,0.037037,0.366667,14,0.360480198960141,0.197718126367986,0.605295614198367
D00549,hsa2557,15,0.1670514,0.041667,0.291667,18,0.33601112198328,0.197718126367986,0.605295614198367
D00550,hsa2557,15,0.282633866666667,0.026316,0.8,14,0.360480198960141,0.197718126367986,0.605295614198367
D00711,hsa2557,15,0.200596466666667,0.074074,0.375,12,0.21778647418437,0.00996100429158781,0.605295614198367
D02207,hsa2557,15,0.1687438,0.046154,0.308511,16,0.202491221773658,0.0162890269346836,0.605295614198367
D02253,hsa2557,15,0.112178466666667,0.018868,0.4,5,0.505476887976501,0.474555150021519,0.605295614198367
D02461,hsa2557,15,0.202674666666667,0,0.387755,5,0.505476887976501,0.474555150021519,0.605295614198367
D05461,hsa2557,15,0.144261133333333,0.038462,0.294737,5,0.505476887976501,0.474555150021519,0.605295614198367
D00225,hsa2558,15,0.276908933333333,0.027027,0.8,14,0.419662577971018,0.216547204071509,0.715499738922997
D00293,hsa2558,15,0.2895004,0.032258,0.68,18,0.387805987792141,0.216547204071509,0.715499738922997
D00329,hsa2558,15,0.3025228,0.057143,0.62069,14,0.419662577971018,0.216547204071509,0.715499738922997
D00331,hsa2558,15,0.1749146,0.018868,0.322581,5,0.623907785359993,0.474555150021519,0.715499738922997
D00499,hsa2558,15,0.114267866666667,0.026316,0.4,22,0.295772578920471,0.059390426897205,0.715499738922997
D00530,hsa2558,15,0.206674,0,0.366667,15,0.409442780806904,0.216547204071509,0.715499738922997
D00545,hsa2558,15,0.0789017333333333,0,0.571429,17,0.365483662585188,0.0126061795510828,0.715499738922997
D00547,hsa2558,15,0.0867670666666667,0.019231,0.571429,19,0.354925454424513,0.0126061795510828,0.715499738922997
D00548,hsa2558,15,0.222516666666667,0.037037,0.366667,14,0.419662577971018,0.216547204071509,0.715499738922997
D00549,hsa2558,15,0.1670514,0.041667,0.291667,18,0.387805987792141,0.216547204071509,0.715499738922997
D00550,hsa2558,15,0.282633866666667,0.026316,0.8,14,0.419662577971018,0.216547204071509,0.715499738922997
D00711,hsa2558,15,0.200596466666667,0.074074,0.375,12,0.266682276603172,0.0094186764440114,0.715499738922997
D02207,hsa2558,15,0.1687438,0.046154,0.308511,16,0.241287853128191,0.0153074778456037,0.715499738922997
D02253,hsa2558,15,0.112178466666667,0.018868,0.4,5,0.623907785359993,0.474555150021519,0.715499738922997
D02461,hsa2558,15,0.202674666666667,0,0.387755,5,0.623907785359993,0.474555150021519,0.715499738922997
D05461,hsa2558,15,0.144261133333333,0.038462,0.294737,5,0.623907785359993,0.474555150021519,0.715499738922997
D00225,hsa2559,15,0.276908933333333,0.027027,0.8,14,0.403930465182951,0.22156991363746,0.605295614198367
D00293,hsa2559,15,0.2895004,0.032258,0.68,18,0.37909145723212,0.22156991363746,0.605295614198367
D00329,hsa2559,15,0.3025228,0.057143,0.62069,14,0.403930465182951,0.22156991363746,0.605295614198367
D00331,hsa2559,15,0.1749146,0.018868,0.322581,5,0.564716004662082,0.549221064521496,0.605295614198367
D00499,hsa2559,15,0.114267866666667,0.026316,0.4,22,0.286697917330552,0.0613538721038281,0.605295614198367
D00530,hsa2559,15,0.206674,0,0.366667,15,0.395861423603235,0.22156991363746,0.605295614198367
D00545,hsa2559,15,0.0789017333333333,0,0.571429,17,0.352868092789214,0.0122793455978371,0.605295614198367
D00547,hsa2559,15,0.0867670666666667,0.019231,0.571429,19,0.345758823608065,0.0122793455978371,0.605295614198367
D00548,hsa2559,15,0.222516666666667,0.037037,0.366667,14,0.403930465182951,0.22156991363746,0.605295614198367
D00549,hsa2559,15,0.1670514,0.041667,0.291667,18,0.37909145723212,0.22156991363746,0.605295614198367
D00550,hsa2559,15,0.282633866666667,0.026316,0.8,14,0.403930465182951,0.22156991363746,0.605295614198367
D00711,hsa2559,15,0.200596466666667,0.074074,0.375,12,0.242954849351624,0.0102143157505957,0.605295614198367
D02207,hsa2559,15,0.1687438,0.046154,0.308511,16,0.225212491652225,0.0161791037016927,0.605295614198367
D02253,hsa2559,15,0.112178466666667,0.018868,0.4,5,0.564716004662082,0.549221064521496,0.605295614198367
D02461,hsa2559,15,0.202674666666667,0,0.387755,5,0.564716004662082,0.549221064521496,0.605295614198367
D05461,hsa2559,15,0.144261133333333,0.038462,0.294737,5,0.564716004662082,0.549221064521496,0.605295614198367
D00225,hsa2560,9,0.324230222222222,0.027027,0.8,14,0.374223182452663,0.262431440440096,0.80051004149268
D00293,hsa2560,9,0.321075222222222,0.032258,0.68,18,0.360474065875652,0.262431440440096,0.80051004149268
D00329,hsa2560,9,0.321106555555556,0.057143,0.62069,14,0.374223182452663,0.262431440440096,0.80051004149268
D00499,hsa2560,9,0.0924761111111111,0.026316,0.194444,22,0.27057903840983,0.069339106585195,0.80051004149268
D00530,hsa2560,9,0.228121555555556,0,0.366667,15,0.371076209712821,0.262431440440096,0.80051004149268
D00545,hsa2560,9,0.103567111111111,0,0.571429,17,0.328200968987449,0.0133270032336093,0.80051004149268
D00547,hsa2560,9,0.110817777777778,0.029412,0.571429,19,0.325962526249225,0.0133270032336093,0.80051004149268
D00548,hsa2560,9,0.248524333333333,0.037037,0.366667,14,0.374223182452663,0.262431440440096,0.80051004149268
D00549,hsa2560,9,0.176367777777778,0.041667,0.291667,18,0.360474065875652,0.262431440440096,0.80051004149268
D00550,hsa2560,9,0.327044222222222,0.026316,0.8,14,0.374223182452663,0.262431440440096,0.80051004149268
D00225,hsa2561,9,0.324230222222222,0.027027,0.8,14,0.377239106481333,0.258029170206649,0.810294791077873
D00293,hsa2561,9,0.321075222222222,0.032258,0.68,18,0.362409142802743,0.258029170206649,0.810294791077873
D00329,hsa2561,9,0.321106555555556,0.057143,0.62069,14,0.377239106481333,0.258029170206649,0.810294791077873
D00499,hsa2561,9,0.0924761111111111,0.026316,0.194444,22,0.272579912465448,0.0709389935449787,0.810294791077873
D00530,hsa2561,9,0.228121555555556,0,0.366667,15,0.374404078645552,0.258029170206649,0.810294791077873
D00545,hsa2561,9,0.103567111111111,0,0.571429,17,0.331076846617257,0.014255189536931,0.810294791077873
D00547,hsa2561,9,0.110817777777778,0.029412,0.571429,19,0.32742375697247,0.014255189536931,0.810294791077873
D00548,hsa2561,9,0.248524333333333,0.037037,0.366667,14,0.377239106481333,0.258029170206649,0.810294791077873
D00549,hsa2561,9,0.176367777777778,0.041667,0.291667,18,0.362409142802743,0.258029170206649,0.810294791077873
D00550,hsa2561,9,0.327044222222222,0.026316,0.8,14,0.377239106481333,0.258029170206649,0.810294791077873
D00225,hsa2562,9,0.324230222222222,0.027027,0.8,14,0.374415685598712,0.255408836078803,0.810294791077873
D00293,hsa2562,9,0.321075222222222,0.032258,0.68,18,0.360518316450207,0.255408836078803,0.810294791077873
D00329,hsa2562,9,0.321106555555556,0.057143,0.62069,14,0.374415685598712,0.255408836078803,0.810294791077873
D00499,hsa2562,9,0.0924761111111111,0.026316,0.194444,22,0.270073749571164,0.0666081032182056,0.810294791077873
D00530,hsa2562,9,0.228121555555556,0,0.366667,15,0.371984049948413,0.255408836078803,0.810294791077873
D00545,hsa2562,9,0.103567111111111,0,0.571429,17,0.328452856205984,0.0135073996349885,0.810294791077873
D00547,hsa2562,9,0.110817777777778,0.029412,0.571429,19,0.325419139176047,0.0135073996349885,0.810294791077873
D00548,hsa2562,9,0.248524333333333,0.037037,0.366667,14,0.374415685598712,0.255408836078803,0.810294791077873
D00549,hsa2562,9,0.176367777777778,0.041667,0.291667,18,0.360518316450207,0.255408836078803,0.810294791077873
D00550,hsa2562,9,0.327044222222222,0.026316,0.8,14,0.374415685598712,0.255408836078803,0.810294791077873
D00225,hsa2563,9,0.324230222222222,0.027027,0.8,14,0.308289577660097,0.261292608331606,0.384433157995162
D00293,hsa2563,9,0.321075222222222,0.032258,0.68,18,0.308115259765171,0.251421927012825,0.384433157995162
